"gene","cellType.target","mean.target","cellType","mean","ratio","rank_ratio","anno_ratio"
"CREBZF","Human_Astro_4 FGFR3",0.657568464723912,"Human_Oligo_5 OPALIN",0.674503809277419,0.974892143942598,28,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.975"
"NUMA1","Human_Astro_4 FGFR3",0.708670450374858,"Human_Oligo_5 OPALIN",0.728297941244631,0.973050190370948,29,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.973"
"ALOX12-AS1","Human_Astro_4 FGFR3",0.95497892378861,"Human_Astro_2 FGFR3",0.981476575660851,0.973002257486991,30,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.973"
"GIGYF2","Human_Astro_4 FGFR3",1.13359950481314,"Human_Astro_2 FGFR3",1.16562796846442,0.972522567647823,31,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.973"
"BBS2","Human_Astro_4 FGFR3",1.12790776552256,"Human_Oligo_5 OPALIN",1.16104180524032,0.971461803039123,32,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.971"
"JPX","Human_Astro_4 FGFR3",1.18486099919784,"Human_Oligo_5 OPALIN",1.22064201400021,0.970686725188895,33,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.971"
"C21orf62-AS1","Human_Astro_4 FGFR3",0.76907942137906,"Human_Oligo_5 OPALIN",0.793840279620195,0.968808765595793,34,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.969"
"PPP6R3","Human_Astro_4 FGFR3",1.29899066840601,"Human_Oligo_1 OPALIN",1.34208939284429,0.967886845192221,35,"Human_Astro_4 FGFR3/Human_Oligo_1 OPALIN: 0.968"
"LINC02062","Human_Astro_4 FGFR3",0.934451346403632,"Human_Astro_2 FGFR3",0.966003308665096,0.967337625059415,36,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.967"
"EHMT1","Human_Astro_4 FGFR3",1.16692373253564,"Human_Astro_2 FGFR3",1.20716760193885,0.966662566706915,37,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.967"
"GAREM1","Human_Astro_4 FGFR3",1.26566327977345,"Human_Astro_2 FGFR3",1.31281408319172,0.964084173058504,38,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.964"
"METTL15","Human_Astro_4 FGFR3",1.15740854523242,"Human_Astro_2 FGFR3",1.2006694752834,0.963969326328745,39,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.964"
"GOLGA4","Human_Astro_4 FGFR3",1.28887807283147,"Human_Oligo_5 OPALIN",1.33934703740886,0.962318231819123,40,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.962"
"RHBDD1","Human_Astro_4 FGFR3",0.868578766176025,"Human_Astro_1 FGFR3",0.90467718643115,0.960098009769065,41,"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.96"
"CIRBP","Human_Astro_4 FGFR3",0.901565473962241,"Human_Oligo_5 OPALIN",0.940285442392315,0.958821048710952,42,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.959"
"SCAF8","Human_Astro_4 FGFR3",0.99939082171534,"Human_TSHZ1 SEMA3C",1.0423386360882,0.958796678079554,43,"Human_Astro_4 FGFR3/Human_TSHZ1 SEMA3C: 0.959"
"SPEN","Human_Astro_4 FGFR3",0.797136843483393,"Human_Astro_2 FGFR3",0.832232192295864,0.957829859097791,44,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.958"
"ZHX2","Human_Astro_4 FGFR3",1.42416520307174,"Human_OPC_3 PDGFRA",1.48966255938969,0.956032085316838,45,"Human_Astro_4 FGFR3/Human_OPC_3 PDGFRA: 0.956"
"AL683813.1","Human_Astro_4 FGFR3",0.641799504615675,"Human_Astro_2 FGFR3",0.672571377622749,0.954247424093724,46,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.954"
"STARD13","Human_Astro_4 FGFR3",1.29554648010989,"Human_Oligo_5 OPALIN",1.36014289077367,0.952507629086656,47,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.953"
"SH3PXD2B","Human_Astro_4 FGFR3",1.2031785648015,"Human_Astro_1 FGFR3",1.26323249177999,0.952460115323765,48,"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.952"
"LINC02256","Human_Astro_4 FGFR3",0.777133803398084,"Human_Oligo_1 OPALIN",0.817079583431492,0.951111518579809,49,"Human_Astro_4 FGFR3/Human_Oligo_1 OPALIN: 0.951"
"PARN","Human_Astro_4 FGFR3",0.817128211980862,"Human_STRIP2",0.861602148190527,0.948382282584757,50,"Human_Astro_4 FGFR3/Human_STRIP2: 0.948"
"C20orf194","Human_Astro_4 FGFR3",1.3926103296807,"Human_Astro_2 FGFR3",1.46910284694875,0.947932496743219,51,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.948"
"RFX3-AS1","Human_Astro_4 FGFR3",1.37837500564581,"Human_Astro_3 FGFR3",1.4551544452432,0.947236226471787,52,"Human_Astro_4 FGFR3/Human_Astro_3 FGFR3: 0.947"
"ABL1","Human_Astro_4 FGFR3",0.798074263554946,"Human_Oligo_1 OPALIN",0.842591727956702,0.947166031988337,53,"Human_Astro_4 FGFR3/Human_Oligo_1 OPALIN: 0.947"
"TBL1X","Human_Astro_4 FGFR3",1.24666810403709,"Human_Astro_2 FGFR3",1.31625413780889,0.947133283935853,54,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.947"
"PCM1","Human_Astro_4 FGFR3",1.31106037140876,"Human_Micro CTSS",1.38644094608288,0.945630158365495,55,"Human_Astro_4 FGFR3/Human_Micro CTSS: 0.946"
"TNRC6B","Human_Astro_4 FGFR3",1.50142748184337,"Human_Astro_2 FGFR3",1.59152105837935,0.943391527204977,56,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.943"
"FUBP1","Human_Astro_4 FGFR3",0.794115913485033,"Human_Oligo_1 OPALIN",0.842025837660732,0.943101598510564,57,"Human_Astro_4 FGFR3/Human_Oligo_1 OPALIN: 0.943"
"OTUD7B","Human_Astro_4 FGFR3",1.08601609004927,"Human_Astro_1 FGFR3",1.15220721712668,0.942552757790843,58,"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.943"
"GLG1","Human_Astro_4 FGFR3",1.19752226698731,"Human_TSHZ1 SEMA3C",1.27570904855564,0.938711117823567,59,"Human_Astro_4 FGFR3/Human_TSHZ1 SEMA3C: 0.939"
"NKTR","Human_Astro_4 FGFR3",1.33588430124326,"Human_Oligo_5 OPALIN",1.42430211260741,0.937922010659466,60,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.938"
"PPP4R3B","Human_Astro_4 FGFR3",0.770476908910977,"Human_PRKCD",0.821823005100354,0.937521709819857,61,"Human_Astro_4 FGFR3/Human_PRKCD: 0.938"
"SNRNP70","Human_Astro_4 FGFR3",1.00769898560629,"Human_Oligo_5 OPALIN",1.07490785442977,0.9374747625608,62,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.937"
"FTO","Human_Astro_4 FGFR3",1.39699044823785,"Human_PRKCD",1.49030540676546,0.937385345242664,63,"Human_Astro_4 FGFR3/Human_PRKCD: 0.937"
"HEPACAM","Human_Astro_4 FGFR3",0.920655216025955,"Human_Astro_2 FGFR3",0.982187326090257,0.937351960843112,64,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.937"
"POU2F1","Human_Astro_4 FGFR3",1.35693060455515,"Human_Astro_2 FGFR3",1.44774969400451,0.937268790437006,65,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.937"
"PCGF5","Human_Astro_4 FGFR3",1.23268367081469,"Human_Oligo_5 OPALIN",1.31685343542924,0.9360826631499,66,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.936"
"ANKRD12","Human_Astro_4 FGFR3",1.41732467314124,"Human_Oligo_4 OPALIN",1.51431934069673,0.935948339990918,67,"Human_Astro_4 FGFR3/Human_Oligo_4 OPALIN: 0.936"
"P4HA1","Human_Astro_4 FGFR3",0.650436079864721,"Human_STRIP2",0.695114397247913,0.935725230897126,68,"Human_Astro_4 FGFR3/Human_STRIP2: 0.936"
"ATXN2","Human_Astro_4 FGFR3",1.30929285176452,"Human_Astro_3 FGFR3",1.40030108356874,0.935008097278424,69,"Human_Astro_4 FGFR3/Human_Astro_3 FGFR3: 0.935"
"TMEM135","Human_Astro_4 FGFR3",1.05453991190761,"Human_HGF C11orf87",1.12803446578457,0.934847244382871,70,"Human_Astro_4 FGFR3/Human_HGF C11orf87: 0.935"
"KLHDC1","Human_Astro_4 FGFR3",0.729960124334065,"Human_Oligo_5 OPALIN",0.782072025072786,0.933366877898655,71,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.933"
"ADNP","Human_Astro_4 FGFR3",0.982579837046574,"Human_Astro_2 FGFR3",1.05313495130869,0.933004678864335,72,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.933"
"ZNF532","Human_Astro_4 FGFR3",1.10750420717632,"Human_PRKCD",1.18736164460055,0.932743795635166,73,"Human_Astro_4 FGFR3/Human_PRKCD: 0.933"
"ASXL1","Human_Astro_4 FGFR3",0.900299264856753,"Human_Astro_1 FGFR3",0.965760044974466,0.932218380271215,74,"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.932"
"USP34","Human_Astro_4 FGFR3",1.43267761487198,"Human_Oligo_5 OPALIN",1.53692708385726,0.932170192014806,75,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.932"
"WDFY3","Human_Astro_4 FGFR3",1.49648241517621,"Human_Oligo_4 OPALIN",1.60546408544316,0.93211827579633,76,"Human_Astro_4 FGFR3/Human_Oligo_4 OPALIN: 0.932"
"RPRD2","Human_Astro_4 FGFR3",1.07848259515889,"Human_DRD2 ISL1",1.15730932541542,0.931887933048296,77,"Human_Astro_4 FGFR3/Human_DRD2 ISL1: 0.932"
"PRTFDC1","Human_Astro_4 FGFR3",0.822573544137686,"Human_Oligo_5 OPALIN",0.883781906559291,0.930742684402876,78,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.931"
"AC097376.2","Human_Astro_4 FGFR3",0.677951943144608,"Human_LAMP5 BDNF",0.7284990501684,0.930614724875608,79,"Human_Astro_4 FGFR3/Human_LAMP5 BDNF: 0.931"
"KANTR","Human_Astro_4 FGFR3",0.923251515030487,"Human_Astro_1 FGFR3",0.99269162823841,0.930048656367589,80,"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.93"
"RAF1","Human_Astro_4 FGFR3",0.71853000143521,"Human_SATB2 ST8SIA2",0.772979764711326,0.92955861749311,81,"Human_Astro_4 FGFR3/Human_SATB2 ST8SIA2: 0.93"
"GON4L","Human_Astro_4 FGFR3",0.634774866646151,"Human_HGF C11orf87",0.682910651751058,0.929513787811801,82,"Human_Astro_4 FGFR3/Human_HGF C11orf87: 0.93"
"FBXL7","Human_Astro_4 FGFR3",1.68138069221249,"Human_Astro_1 FGFR3",1.8092470927967,0.929326181540765,83,"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.929"
"AC104596.1","Human_Astro_4 FGFR3",1.2008689647289,"Human_Astro_2 FGFR3",1.29264491674258,0.929001421175312,84,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.929"
"PRKN","Human_Astro_4 FGFR3",1.55227414488042,"Human_Astro_2 FGFR3",1.67111344918112,0.928886154103461,85,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.929"
"COG5","Human_Astro_4 FGFR3",1.20440787075583,"Human_SATB2 ST8SIA2",1.2984372058719,0.927582685792706,86,"Human_Astro_4 FGFR3/Human_SATB2 ST8SIA2: 0.928"
"HERC2","Human_Astro_4 FGFR3",1.18485105731276,"Human_SATB2 IL15",1.27740370954828,0.927546278796817,87,"Human_Astro_4 FGFR3/Human_SATB2 IL15: 0.928"
"TMEM161B-AS1","Human_Astro_4 FGFR3",1.49391698516516,"Human_Astro_2 FGFR3",1.61066039116261,0.927518298309191,88,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.928"
"FOXO3","Human_Astro_4 FGFR3",1.15177603422947,"Human_Micro CTSS",1.24285576494607,0.926717376798303,89,"Human_Astro_4 FGFR3/Human_Micro CTSS: 0.927"
"CHD2","Human_Astro_4 FGFR3",1.03398627624731,"Human_PRKCD",1.11639001385279,0.926187321112721,90,"Human_Astro_4 FGFR3/Human_PRKCD: 0.926"
"GMDS-DT","Human_Astro_4 FGFR3",1.14483582259507,"Human_Astro_2 FGFR3",1.23688688400759,0.925578431946614,91,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.926"
"BRWD1","Human_Astro_4 FGFR3",1.2192969997484,"Human_PRKCD",1.31841194960226,0.924822473064078,92,"Human_Astro_4 FGFR3/Human_PRKCD: 0.925"
"TESK2","Human_Astro_4 FGFR3",0.863243597848675,"Human_Astro_2 FGFR3",0.93348100681945,0.924757538227706,93,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.925"
"KMT2C","Human_Astro_4 FGFR3",1.53113404320576,"Human_Oligo_2 OPALIN",1.65573907992543,0.924743555170971,94,"Human_Astro_4 FGFR3/Human_Oligo_2 OPALIN: 0.925"
"UBR5","Human_Astro_4 FGFR3",1.39111399489501,"Human_Astro_1 FGFR3",1.50434684598233,0.924729558618924,95,"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.925"
"GPBP1","Human_Astro_4 FGFR3",1.0073175775085,"Human_Oligo_5 OPALIN",1.08935774476462,0.924689416630672,96,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.925"
"ZNF438","Human_Astro_4 FGFR3",0.976520350740725,"Human_Astro_2 FGFR3",1.05619321505955,0.924566013885697,97,"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.925"
"U2SURP","Human_Astro_4 FGFR3",0.923765556923358,"Human_Oligo_5 OPALIN",1.00039936538679,0.923396784209474,98,"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.923"
"NF1","Human_Astro_4 FGFR3",1.43664768330148,"Human_OPC_3 PDGFRA",1.55619597039147,0.923179156504358,99,"Human_Astro_4 FGFR3/Human_OPC_3 PDGFRA: 0.923"
"TAOK1","Human_Astro_4 FGFR3",1.26833175872426,"Human_Oligo_2 OPALIN",1.37402736310554,0.923076055674471,100,"Human_Astro_4 FGFR3/Human_Oligo_2 OPALIN: 0.923"
"LINC01088","Human_Astro_3 FGFR3",1.25100972415393,"Human_Astro_4 FGFR3",0.502692783605065,2.48861683508226,1,"Human_Astro_3 FGFR3/Human_Astro_4 FGFR3: 2.489"
"AC073941.1","Human_Astro_3 FGFR3",1.10146201462914,"Human_Astro_1 FGFR3",0.480142687754881,2.2940305928213,2,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 2.294"
"HSPB8","Human_Astro_3 FGFR3",1.0008259689328,"Human_Astro_1 FGFR3",0.530575840833643,1.88630143310012,3,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.886"
"SPAG1","Human_Astro_3 FGFR3",0.783850035686655,"Human_DRD2 ISL1",0.43568916340049,1.79910381421659,4,"Human_Astro_3 FGFR3/Human_DRD2 ISL1: 1.799"
"LMNTD1","Human_Astro_3 FGFR3",1.03411139116888,"Human_TSHZ1 CALCRL",0.592593882323609,1.74505917461389,5,"Human_Astro_3 FGFR3/Human_TSHZ1 CALCRL: 1.745"
"SERPINI2","Human_Astro_3 FGFR3",1.14840486812807,"Human_Astro_2 FGFR3",0.68998568013816,1.66438942312269,6,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.664"
"CD109","Human_Astro_3 FGFR3",0.850902278928723,"Human_Astro_2 FGFR3",0.531629270670692,1.60055573662309,7,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.601"
"GMPR","Human_Astro_3 FGFR3",0.934594304818473,"Human_Astro_1 FGFR3",0.59618725088458,1.56761873628091,8,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.568"
"ANGPT1","Human_Astro_3 FGFR3",0.823418053622124,"Human_TFAP2C",0.528626095873574,1.55765683920957,9,"Human_Astro_3 FGFR3/Human_TFAP2C: 1.558"
"MIR4300HG","Human_Astro_3 FGFR3",1.49746547080241,"Human_Astro_2 FGFR3",0.963696804134225,1.553876140689,10,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.554"
"ABI3BP","Human_Astro_3 FGFR3",0.988484772789922,"Human_Astro_1 FGFR3",0.642379451179121,1.53878641506279,11,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.539"
"WDR49","Human_Astro_3 FGFR3",1.51791838677697,"Human_Astro_1 FGFR3",1.01533728523033,1.49498930932358,12,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.495"
"KIF27","Human_Astro_3 FGFR3",0.810572369316618,"Human_STRIP2",0.559260335062925,1.44936502465425,13,"Human_Astro_3 FGFR3/Human_STRIP2: 1.449"
"TNC","Human_Astro_3 FGFR3",0.870514904746207,"Human_Astro_1 FGFR3",0.633059868755208,1.375090963289,14,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.375"
"FRMPD2","Human_Astro_3 FGFR3",1.17210131533914,"Human_Astro_2 FGFR3",0.869678251505494,1.3477413207817,15,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.348"
"CASC2","Human_Astro_3 FGFR3",1.18883401416257,"Human_Astro_2 FGFR3",0.885206599235096,1.34300175257373,16,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.343"
"CFAP70","Human_Astro_3 FGFR3",0.989967892635858,"Human_LAMP5 ABO",0.749652029517142,1.32056988263409,17,"Human_Astro_3 FGFR3/Human_LAMP5 ABO: 1.321"
"HSPB1","Human_Astro_3 FGFR3",0.790552301308181,"Human_Endo NOSTRIN",0.610057008932182,1.29586627107511,18,"Human_Astro_3 FGFR3/Human_Endo NOSTRIN: 1.296"
"CFAP47","Human_Astro_3 FGFR3",1.24966154385997,"Human_STRIP2",0.981254115329751,1.27353508570002,19,"Human_Astro_3 FGFR3/Human_STRIP2: 1.274"
"SMAD9","Human_Astro_3 FGFR3",0.792425272746254,"Human_TFAP2C",0.655404233672115,1.20906340245383,20,"Human_Astro_3 FGFR3/Human_TFAP2C: 1.209"
"WWTR1","Human_Astro_3 FGFR3",1.02605067161114,"Human_Astro_1 FGFR3",0.850435514851538,1.20650026215128,21,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.207"
"SLC16A9","Human_Astro_3 FGFR3",0.941312834974434,"Human_Astro_2 FGFR3",0.781721195616464,1.20415416679615,22,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.204"
"ZFAND5","Human_Astro_3 FGFR3",1.13040442600395,"Human_Endo NOSTRIN",0.947521409258772,1.19301201530448,23,"Human_Astro_3 FGFR3/Human_Endo NOSTRIN: 1.193"
"NEK11","Human_Astro_3 FGFR3",1.11273892882231,"Human_TFAP2C",0.933259037102728,1.1923151928716,24,"Human_Astro_3 FGFR3/Human_TFAP2C: 1.192"
"IQCK","Human_Astro_3 FGFR3",1.12356196282429,"Human_Astro_2 FGFR3",0.963573753382456,1.16603628822415,25,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.166"
"SNTB1","Human_Astro_3 FGFR3",0.804288013603547,"Human_Astro_2 FGFR3",0.693904510373604,1.1590759269896,26,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.159"
"IFT88","Human_Astro_3 FGFR3",1.11288099179132,"Human_Astro_4 FGFR3",0.964189624278718,1.15421382243543,27,"Human_Astro_3 FGFR3/Human_Astro_4 FGFR3: 1.154"
"MOK","Human_Astro_3 FGFR3",1.11464644822382,"Human_Astro_2 FGFR3",0.966200453075898,1.15363892107,28,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.154"
"RFX2","Human_Astro_3 FGFR3",1.01586963018202,"Human_PRKCD",0.891613191266599,1.13936137344368,29,"Human_Astro_3 FGFR3/Human_PRKCD: 1.139"
"ZFP36L1","Human_Astro_3 FGFR3",1.30548145766037,"Human_Astro_1 FGFR3",1.14683653048607,1.13833264197388,30,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.138"
"DGLUCY","Human_Astro_3 FGFR3",1.07433082794927,"Human_Astro_2 FGFR3",0.955211781200322,1.12470433163969,31,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.125"
"PLEKHA7","Human_Astro_3 FGFR3",1.04236886673537,"Human_Astro_2 FGFR3",0.92901413961031,1.12201614840072,32,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.122"
"DPYSL3","Human_Astro_3 FGFR3",1.19897651552005,"Human_Astro_1 FGFR3",1.07289542330459,1.11751480104848,33,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.118"
"AZIN1-AS1","Human_Astro_3 FGFR3",0.850905774538557,"Human_Astro_2 FGFR3",0.762375750850863,1.11612387144907,34,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.116"
"EFCAB2","Human_Astro_3 FGFR3",0.967305290284781,"Human_TFAP2C",0.866773148263921,1.11598437517616,35,"Human_Astro_3 FGFR3/Human_TFAP2C: 1.116"
"C8orf37-AS1","Human_Astro_3 FGFR3",0.872265121754305,"Human_Astro_1 FGFR3",0.78314896341532,1.11379209129046,36,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.114"
"COL21A1","Human_Astro_3 FGFR3",1.11156308614964,"Human_SATB2 CALCRL",0.99930542396599,1.1123356878602,37,"Human_Astro_3 FGFR3/Human_SATB2 CALCRL: 1.112"
"ANTXR1","Human_Astro_3 FGFR3",1.09927279897672,"Human_TSHZ1 SEMA3C",0.990587197546228,1.10971835866617,38,"Human_Astro_3 FGFR3/Human_TSHZ1 SEMA3C: 1.11"
"LINC00271","Human_Astro_3 FGFR3",0.783387994395441,"Human_Astro_1 FGFR3",0.71342978668057,1.09805899476159,39,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.098"
"LAMA1","Human_Astro_3 FGFR3",0.857900203831581,"Human_Astro_1 FGFR3",0.784217188362677,1.09395740945534,40,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.094"
"AC245297.3","Human_Astro_3 FGFR3",1.43497415070349,"Human_Astro_2 FGFR3",1.32465659470372,1.08328011685508,41,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.083"
"TCF7L1","Human_Astro_3 FGFR3",0.79780105840729,"Human_Astro_1 FGFR3",0.737083780264756,1.08237500236503,42,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.082"
"RFX3","Human_Astro_3 FGFR3",1.70067847712462,"Human_Astro_2 FGFR3",1.57537624294487,1.07953797370051,43,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.08"
"MAOB","Human_Astro_3 FGFR3",1.06151922613418,"Human_Astro_1 FGFR3",0.98618677162482,1.07638761406751,44,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.076"
"TEX9","Human_Astro_3 FGFR3",0.929057755429486,"Human_STRIP2",0.864997591183038,1.07405819958277,45,"Human_Astro_3 FGFR3/Human_STRIP2: 1.074"
"RNF19A","Human_Astro_3 FGFR3",1.52298018463458,"Human_Astro_1 FGFR3",1.42403736487584,1.06948049412128,46,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.069"
"DAAM1","Human_Astro_3 FGFR3",1.48564464613678,"Human_Astro_1 FGFR3",1.38936365796954,1.06929862287311,47,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.069"
"CFAP54","Human_Astro_3 FGFR3",0.941975576075421,"Human_DRD2 ISL1",0.882823660891125,1.06700309224221,48,"Human_Astro_3 FGFR3/Human_DRD2 ISL1: 1.067"
"STK33","Human_Astro_3 FGFR3",1.3332369012814,"Human_Astro_1 FGFR3",1.24959141243111,1.06693827119662,49,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.067"
"TMEM232","Human_Astro_3 FGFR3",1.43385564976456,"Human_HGF NPSR1",1.34441740048429,1.06652565583282,50,"Human_Astro_3 FGFR3/Human_HGF NPSR1: 1.067"
"CAB39L","Human_Astro_3 FGFR3",0.937392169981498,"Human_SATB2 ST8SIA2",0.882730657265714,1.06192320643434,51,"Human_Astro_3 FGFR3/Human_SATB2 ST8SIA2: 1.062"
"ST8SIA1","Human_Astro_3 FGFR3",1.27474510739243,"Human_Astro_1 FGFR3",1.20191844147283,1.06059201973002,52,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.061"
"PLEKHA5","Human_Astro_3 FGFR3",1.72292198220072,"Human_DRD2 ISL1",1.62621850484218,1.05946524226025,53,"Human_Astro_3 FGFR3/Human_DRD2 ISL1: 1.059"
"NUBPL","Human_Astro_3 FGFR3",1.04352086599093,"Human_LAMP5 ABO",0.986751293745755,1.05753179408529,54,"Human_Astro_3 FGFR3/Human_LAMP5 ABO: 1.058"
"AL356599.1","Human_Astro_3 FGFR3",0.782013760236386,"Human_Astro_2 FGFR3",0.740462047871292,1.0561159244887,55,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.056"
"UTRN","Human_Astro_3 FGFR3",1.49476829161915,"Human_OPC_1 PDGFRA",1.41611193737347,1.05554388192756,56,"Human_Astro_3 FGFR3/Human_OPC_1 PDGFRA: 1.056"
"AK3","Human_Astro_3 FGFR3",0.891863562647963,"Human_Astro_1 FGFR3",0.851161916080978,1.04781892351856,57,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.048"
"CRB1","Human_Astro_3 FGFR3",1.43329984159275,"Human_Astro_2 FGFR3",1.36821474303445,1.04756935918842,58,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.048"
"SLC14A1","Human_Astro_3 FGFR3",1.67643689345014,"Human_Astro_2 FGFR3",1.60306451056458,1.04577007500447,59,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.046"
"TAPT1-AS1","Human_Astro_3 FGFR3",1.21125406787212,"Human_SATB2 IL15",1.16511395197514,1.03960137617334,60,"Human_Astro_3 FGFR3/Human_SATB2 IL15: 1.04"
"ULK4","Human_Astro_3 FGFR3",1.17415179005083,"Human_PRKCD",1.13077527434764,1.03835997893411,61,"Human_Astro_3 FGFR3/Human_PRKCD: 1.038"
"LIFR","Human_Astro_3 FGFR3",1.66322858308612,"Human_Astro_2 FGFR3",1.60280601324446,1.03769799298378,62,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.038"
"ATP9A","Human_Astro_3 FGFR3",1.3235474030614,"Human_PRKCD",1.27631225985478,1.03700908053018,63,"Human_Astro_3 FGFR3/Human_PRKCD: 1.037"
"NIPSNAP2","Human_Astro_3 FGFR3",0.863779338393644,"Human_Astro_2 FGFR3",0.833214868248805,1.03668257889958,64,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.037"
"DYNC2H1","Human_Astro_3 FGFR3",1.37868864077417,"Human_PRKCD",1.33115699891347,1.03570701419855,65,"Human_Astro_3 FGFR3/Human_PRKCD: 1.036"
"RFX3-AS1","Human_Astro_3 FGFR3",1.4551544452432,"Human_Astro_2 FGFR3",1.40787276784871,1.03358377154119,66,"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.034"
"AQP4-AS1","Human_Astro_3 FGFR3",1.36790527882034,"Human_Astro_1 FGFR3",1.32606731965862,1.0315504036194,67,"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.032"
