"gene","logFC","log.p.value","log.FDR","std.logFC","cellType.target","rank_marker","anno_logFC"
"IL10RA",0.699004380786141,-7383.2462192974,-7376.63244738386,3.49108852803691,"Human_Micro CTSS",45," std logFC = 3.491"
"ALOX5",0.966379410284683,-7284.42309113277,-7277.83129812595,3.46571176584381,"Human_Micro CTSS",46," std logFC = 3.466"
"TGFBR2",1.05721659829744,-7157.73800582355,-7151.16771902196,3.43298696255658,"Human_Micro CTSS",47," std logFC = 3.433"
"AC074327",0.834066986307533,-7072.3028889203,-7065.7536555279,3.41079201840942,"Human_Micro CTSS",48," std logFC = 3.411"
"LINC02232",0.838270451035552,-7006.32464725637,-6999.79603315117,3.39358091164273,"Human_Micro CTSS",49," std logFC = 3.394"
"C3",0.928355064984809,-6916.16115422211,-6909.65274282423,3.36995910902771,"Human_Micro CTSS",50," std logFC = 3.37"
"FAM177B",0.673358540736478,-6898.12137327491,-6891.63276450433,3.36521859087682,"Human_Micro CTSS",51," std logFC = 3.365"
"SLC2A5",0.855299345792439,-6800.1620039435,-6793.69281325877,3.33939203607062,"Human_Micro CTSS",52," std logFC = 3.339"
"IRAK3",1.1857312813262,-6667.14543946259,-6660.69529697284,3.30408919136379,"Human_Micro CTSS",53," std logFC = 3.304"
"SIGLEC8",0.533696055040931,-6639.19817502633,-6632.76672466958,3.29663699275661,"Human_Micro CTSS",54," std logFC = 3.297"
"AC079015",0.559678936736144,-6578.62881533052,-6572.21571411244,3.28044362248894,"Human_Micro CTSS",55," std logFC = 3.28"
"RGS1",0.656603666916588,-6498.83484638034,-6492.43976366777,3.25902062474385,"Human_Micro CTSS",56," std logFC = 3.259"
"CX3CR1",0.564183879167498,-6492.58670834313,-6486.20932520766,3.25733876348801,"Human_Micro CTSS",57," std logFC = 3.257"
"TAL1",0.561017138834407,-6462.83093747847,-6456.47094608571,3.24932037433266,"Human_Micro CTSS",58," std logFC = 3.249"
"BNC2",1.12318400272643,-6171.98193108657,-6165.63903412717,3.17015716754686,"Human_Micro CTSS",59," std logFC = 3.17"
"TNFRSF1B",0.719173664155444,-6072.03020677002,-6065.70411692893,3.14261022274907,"Human_Micro CTSS",60," std logFC = 3.143"
"RUNX1",1.40005864303694,-6034.50858785982,-6028.19902732069,3.13222224937976,"Human_Micro CTSS",61," std logFC = 3.132"
"IL13RA1",0.981259859257235,-5983.16093270352,-5976.86763268526,3.11796427271863,"Human_Micro CTSS",62," std logFC = 3.118"
"PIK3AP1",0.706915228286477,-5982.42519455942,-5976.1478948825,3.11775961891804,"Human_Micro CTSS",63," std logFC = 3.118"
"RIN3",1.22652285982064,-5787.82098288042,-5781.55943156047,3.06326548520526,"Human_Micro CTSS",64," std logFC = 3.063"
"CD84",0.495032503500042,-5736.25368837896,-5730.00764124555,3.04870135855789,"Human_Micro CTSS",65," std logFC = 3.049"
"DOCK2",1.3414817446069,-5566.75474862284,-5560.52396896156,3.00044925910158,"Human_Micro CTSS",66," std logFC = 3"
"GAB3",0.711393618494589,-5545.20647269799,-5538.99073091408,2.99427220416279,"Human_Micro CTSS",67," std logFC = 2.994"
"KLHL6",0.530902098876638,-5370.48233659667,-5364.28140989854,2.94381604032107,"Human_Micro CTSS",68," std logFC = 2.944"
"HCK",0.685720280278415,-5343.72755565384,-5337.54122775513,2.93603051003546,"Human_Micro CTSS",69," std logFC = 2.936"
"DLEU7-AS1",0.970600458752148,-5296.05555146212,-5289.88361230087,2.92211807746933,"Human_Micro CTSS",70," std logFC = 2.922"
"TRIM38",0.541650028228385,-5273.07515662993,-5266.91740210367,2.91539303669418,"Human_Micro CTSS",71," std logFC = 2.915"
"MYO1F",0.903162837435995,-5158.90281773218,-5152.75904944789,2.88179929537885,"Human_Micro CTSS",72," std logFC = 2.882"
"TLR1",0.663007497487579,-5115.61538248775,-5109.48540752559,2.86898178246497,"Human_Micro CTSS",73," std logFC = 2.869"
"LINC00996",0.413601473320141,-5010.43309553946,-5004.31672622936,2.83764690035156,"Human_Micro CTSS",74," std logFC = 2.838"
"LPAR6",0.866510583371615,-4870.83578518767,-4864.7328388979,2.79563031372907,"Human_Micro CTSS",75," std logFC = 2.796"
"CIITA",0.687375660829839,-4814.13821837667,-4808.04851731365,2.77842083710394,"Human_Micro CTSS",76," std logFC = 2.778"
"P2RY12",0.937176321610718,-4791.66951510514,-4785.59288612369,2.7715772459517,"Human_Micro CTSS",77," std logFC = 2.772"
"HLA-DMB",0.396862000408407,-4741.84731288218,-4735.78358730556,2.75635367590533,"Human_Micro CTSS",78," std logFC = 2.756"
"CARD11",0.597031767991561,-4658.32422379952,-4652.27323724868,2.73067970556718,"Human_Micro CTSS",79," std logFC = 2.731"
"AP003481",0.706360611065885,-4632.40700430216,-4626.36859653353,2.72267344008598,"Human_Micro CTSS",80," std logFC = 2.723"
"LINC01268",0.400047151131285,-4623.77593265832,-4617.74994740968,2.72000293371321,"Human_Micro CTSS",81," std logFC = 2.72"
"GIMAP8",0.450245228799113,-4613.78267258248,-4607.76895742643,2.71690830849769,"Human_Micro CTSS",82," std logFC = 2.717"
"LCP2",0.513039795279101,-4532.34000863135,-4526.33841483584,2.69158061152181,"Human_Micro CTSS",83," std logFC = 2.692"
"MMRN1",0.376999024171015,-4517.53673115709,-4511.54711355263,2.68695619388395,"Human_Micro CTSS",84," std logFC = 2.687"
"SLC11A1",0.717254190949579,-4512.16783451245,-4506.19005136563,2.68527739825669,"Human_Micro CTSS",85," std logFC = 2.685"
"LAPTM5",0.523058527487967,-4473.69037705026,-4467.72428994321,2.67322084752671,"Human_Micro CTSS",86," std logFC = 2.673"
"FCGR2A",0.476565468957462,-4453.54060275104,-4447.58607646638,2.66688941778173,"Human_Micro CTSS",87," std logFC = 2.667"
"SH3TC1",0.508326938374232,-4425.43445737192,-4419.4913597831,2.6580374325247,"Human_Micro CTSS",88," std logFC = 2.658"
"CLEC7A",0.408057167233088,-4358.78758502217,-4352.85578698859,2.63695024635893,"Human_Micro CTSS",89," std logFC = 2.637"
"AC008691",1.06312224620933,-4322.57580976052,-4316.65518502755,2.62543473351263,"Human_Micro CTSS",90," std logFC = 2.625"
"ITGAM",0.576310844191289,-4263.94504766056,-4258.03547276377,2.60670149369674,"Human_Micro CTSS",91," std logFC = 2.607"
"TLR5",0.529167362283102,-4254.78726423088,-4248.88861840462,2.60376547608481,"Human_Micro CTSS",92," std logFC = 2.604"
"SAMSN1",0.641881202351301,-4229.53992333955,-4223.65208842939,2.59565694213216,"Human_Micro CTSS",93," std logFC = 2.596"
"RASGEF1C",1.07850392837021,-4163.05594053568,-4157.17880091464,2.57420409137836,"Human_Micro CTSS",94," std logFC = 2.574"
"PLA2G4A",0.6862348040603,-4160.24837640212,-4154.38181889041,2.57329490765708,"Human_Micro CTSS",95," std logFC = 2.573"
"FOXP2",1.34357825268065,-4146.32560670932,-4140.46952049748,2.56878231693098,"Human_Micro CTSS",96," std logFC = 2.569"
"LST1",0.339358666044812,-4114.51046694,-4108.6647435152,2.55844582406724,"Human_Micro CTSS",97," std logFC = 2.558"
"VSIR",0.859438013796193,-4076.48685353647,-4070.65138661183,2.54604668167564,"Human_Micro CTSS",98," std logFC = 2.546"
"VSIG4",0.395125085291331,-4066.05261561678,-4060.22730106361,2.5426354089893,"Human_Micro CTSS",99," std logFC = 2.543"
"NFATC2",0.970339820939076,-4063.34011833224,-4057.52485411492,2.54174798800309,"Human_Micro CTSS",100," std logFC = 2.542"
"AC005837",0.695701449643885,-6201.09939523263,-6190.67896082932,7.2958908028606,"Human_SST EPYC",1," std logFC = 7.296"
"NPY",1.66438066389152,-5880.28527755365,-5870.55799033091,7.09180937915838,"Human_SST EPYC",2," std logFC = 7.092"
"CORT",0.375139122444084,-4618.48086082857,-4609.15903871393,6.24038955541399,"Human_SST EPYC",3," std logFC = 6.24"
"SST",1.29587786780579,-2570.64187109877,-2561.60773105658,4.60139830258578,"Human_SST EPYC",4," std logFC = 4.601"
"LINC00348",0.251221189373653,-2474.59341818642,-2465.78242169554,4.51207277167035,"Human_SST EPYC",5," std logFC = 4.512"
"AC007099",0.126456552199809,-2288.62416530096,-2279.99549036688,4.33445059402988,"Human_SST EPYC",6," std logFC = 4.334"
"TLL2",1.16695469158238,-1934.04812981672,-1925.57360556247,3.97607465107656,"Human_SST EPYC",7," std logFC = 3.976"
"TRPM8",0.338746357714369,-1909.0564944211,-1900.71550155947,3.94969903572044,"Human_SST EPYC",8," std logFC = 3.95"
"LHX6",0.956353104385647,-1831.76707699838,-1823.54386717241,3.86708494283771,"Human_SST EPYC",9," std logFC = 3.867"
"NXPH2",1.12760050411037,-1562.22003584932,-1554.102186539,3.56521511589352,"Human_SST EPYC",10," std logFC = 3.565"
"CDHR1",0.66934811726024,-1493.71840091895,-1485.69586178844,3.48463755943871,"Human_SST EPYC",11," std logFC = 3.485"
"TACR1",1.3664030063949,-1226.7525018113,-1218.81697405778,3.15230322736781,"Human_SST EPYC",12," std logFC = 3.152"
"CRHR2",0.563001048654408,-1204.38531874806,-1196.52983370222,3.12294847312441,"Human_SST EPYC",13," std logFC = 3.123"
"CHRM2",1.24765771679441,-1043.00723507691,-1035.22585800322,2.90283604008872,"Human_SST EPYC",14," std logFC = 2.903"
"CYGB",0.513648654574465,-1016.40674404212,-1008.69435983991,2.86501077412568,"Human_SST EPYC",15," std logFC = 2.865"
"TRPC7",0.628576944758773,-1015.46324432947,-1007.8153986484,2.86366037959866,"Human_SST EPYC",16," std logFC = 2.864"
"NOS1",1.46352108284422,-988.319731223942,-980.732510164691,2.82454680980711,"Human_SST EPYC",17," std logFC = 2.825"
"TENT5A",1.19723655652149,-967.657375087098,-960.127312441687,2.79442171586115,"Human_SST EPYC",18," std logFC = 2.794"
"DDC",0.0905872051130385,-851.046302667926,-843.570307243785,2.61819540423585,"Human_SST EPYC",19," std logFC = 2.618"
"CRHBP",0.555058113827322,-735.29862171683,-727.873919587077,2.43117988609319,"Human_SST EPYC",20," std logFC = 2.431"
"ST6GALNAC2",0.309917722683712,-703.84030682112,-696.464394855536,2.37790142480189,"Human_SST EPYC",21," std logFC = 2.378"
"GPR156",0.591795249165765,-701.910896984424,-694.581505034475,2.3745960880316,"Human_SST EPYC",22," std logFC = 2.375"
"PLCH1",1.22163389649462,-682.19122812805,-674.906287940672,2.34055449933262,"Human_SST EPYC",23," std logFC = 2.341"
"NTN1",0.848142078691591,-676.515607996269,-669.27322742331,2.33066754596977,"Human_SST EPYC",24," std logFC = 2.331"
"WNT3",0.509018721095624,-672.945946827737,-665.744388249298,2.32442830039326,"Human_SST EPYC",25," std logFC = 2.324"
"LRP8",1.14500781538219,-659.221348362647,-652.059010497361,2.30028690935421,"Human_SST EPYC",26," std logFC = 2.3"
"FBN2",0.839370464471986,-628.609532990002,-621.484935452699,2.24553451077605,"Human_SST EPYC",27," std logFC = 2.246"
"OTOF",0.697743740160893,-626.85649953374,-619.768269640608,2.24235974175406,"Human_SST EPYC",28," std logFC = 2.242"
"BCL11A",1.03372224146035,-551.67239610386,-544.61925753054,2.10182124394683,"Human_SST EPYC",29," std logFC = 2.102"
"SNTG2",0.922840191355532,-524.591682505609,-517.572445483964,2.04890435109023,"Human_SST EPYC",30," std logFC = 2.049"
"FAM163A",0.496883094490053,-522.096344920247,-515.109897721425,2.04396114529877,"Human_SST EPYC",31," std logFC = 2.044"
"TSPAN2",0.452457970030855,-511.950506897117,-504.995808396609,2.0237411680834,"Human_SST EPYC",32," std logFC = 2.024"
"ANK1",0.823389087852458,-494.687392075006,-487.763465233166,1.98887597684443,"Human_SST EPYC",33," std logFC = 1.989"
"ADRA1D",0.284474777773156,-477.030553715481,-470.13647983679,1.95258696060346,"Human_SST EPYC",34," std logFC = 1.953"
"ADGRG6",0.3811745308648,-452.232070783851,-445.366984442033,1.90047745532279,"Human_SST EPYC",35," std logFC = 1.9"
"CHODL",0.766270783929773,-445.398243951508,-438.561328486657,1.88586997262604,"Human_SST EPYC",36," std logFC = 1.886"
"CMTM8",0.776012910370903,-445.308015333884,-438.498498843222,1.88567636602059,"Human_SST EPYC",37," std logFC = 1.886"
"AL445623",0.933514938817799,-437.327112538868,-430.544264295288,1.86847380996368,"Human_SST EPYC",38," std logFC = 1.868"
"GRIK3",0.919079728772702,-413.176364606418,-406.41949184924,1.81544620231042,"Human_SST EPYC",39," std logFC = 1.815"
"AFF2",1.08148974805582,-408.653615752799,-401.922060803606,1.80534607304466,"Human_SST EPYC",40," std logFC = 1.805"
"GRIN3A",0.889593120735399,-406.390231552267,-399.683369215664,1.80027067357796,"Human_SST EPYC",41," std logFC = 1.8"
"RIT2",1.05234482210722,-391.407221685671,-384.724456900647,1.76631245459929,"Human_SST EPYC",42," std logFC = 1.766"
"SOX6",1.28769460006139,-385.218158573743,-378.558924286129,1.75209697302591,"Human_SST EPYC",43," std logFC = 1.752"
"PLA2R1",0.692776232794629,-375.359797606835,-368.723552837446,1.7292169384376,"Human_SST EPYC",44," std logFC = 1.729"
"LINC01902",0.794836169138437,-373.294324009917,-366.68055209638,1.72438549549674,"Human_SST EPYC",45," std logFC = 1.724"
"ELAVL2",0.98514553940326,-367.233612529083,-360.641819522265,1.71013130342983,"Human_SST EPYC",46," std logFC = 1.71"
"SFRP1",0.408872113478013,-359.035816860918,-352.465530059321,1.69066326506024,"Human_SST EPYC",47," std logFC = 1.691"
"AC107029",0.12729989490214,-358.87006671392,-352.320833321521,1.69026737321189,"Human_SST EPYC",48," std logFC = 1.69"
"NELL1",1.08713637437675,-354.805265014159,-348.276650908963,1.68052999679134,"Human_SST EPYC",49," std logFC = 1.681"
"LRRC36",0.318823625978057,-354.658254203032,-348.149842805153,1.68017678897085,"Human_SST EPYC",50," std logFC = 1.68"
"DMKN",0.319041806138148,-352.456706233305,-345.968097462722,1.67487860611002,"Human_SST EPYC",51," std logFC = 1.675"
"AC009264",0.511730727184977,-349.935191517582,-343.466000832856,1.66879010739352,"Human_SST EPYC",52," std logFC = 1.669"
"TMEM114",0.118533510711288,-349.08628034592,-342.636137856165,1.66673539532928,"Human_SST EPYC",53," std logFC = 1.667"
"PHF24",0.504698299033741,-347.265295923447,-340.833845566704,1.66231945476145,"Human_SST EPYC",54," std logFC = 1.662"
"LINC02133",0.38741325386687,-345.367599827433,-338.954498609359,1.65770519215073,"Human_SST EPYC",55," std logFC = 1.658"
"GALNT14",0.8250856671865,-342.320031988555,-335.924949275983,1.65026849121878,"Human_SST EPYC",56," std logFC = 1.65"
"CRISP2",0.0430802074791697,-335.190390431488,-328.813007296016,1.63274071628493,"Human_SST EPYC",57," std logFC = 1.633"
"NXPH1",1.10915375835073,-334.657577774564,-328.297586381803,1.63142339995807,"Human_SST EPYC",58," std logFC = 1.631"
"TRPC6",0.616655092898055,-334.544832927237,-328.201935967836,1.63114451763913,"Human_SST EPYC",59," std logFC = 1.631"
"ALK",1.09590552474408,-330.482941015464,-324.156851174379,1.62106569734423,"Human_SST EPYC",60," std logFC = 1.621"
"RPH3A",0.897492898984184,-324.137228345721,-317.827667806587,1.60519554711875,"Human_SST EPYC",61," std logFC = 1.605"
"RNF152",0.621240909840091,-320.882909098664,-314.589609080402,1.59699661086939,"Human_SST EPYC",62," std logFC = 1.597"
"SCN9A",0.94812983242335,-313.909237488598,-307.631937811682,1.57928624030791,"Human_SST EPYC",63," std logFC = 1.579"
"LINC00648",0.215135669604357,-309.317455156134,-303.055903836187,1.56751751649483,"Human_SST EPYC",64," std logFC = 1.568"
"FGD5",0.400308217170862,-303.413077376196,-297.167030242785,1.55225567040143,"Human_SST EPYC",65," std logFC = 1.552"
"ZNF385D",1.01930363714406,-302.298958284118,-296.068178622837,1.54935927287566,"Human_SST EPYC",66," std logFC = 1.549"
"NDST4",0.612116930357439,-301.350935822339,-295.135194038423,1.54689047900031,"Human_SST EPYC",67," std logFC = 1.547"
"STAT4",0.678893535169587,-299.71575116121,-293.514824463079,1.54262307729852,"Human_SST EPYC",68," std logFC = 1.543"
"GRIP2",0.604073947951956,-295.585458375065,-289.399130476355,1.53179202212553,"Human_SST EPYC",69," std logFC = 1.532"
"MPPED2",0.970059349552137,-289.330110626988,-283.15817146573,1.51524331412675,"Human_SST EPYC",70," std logFC = 1.515"
"NHS",0.934670773303815,-288.879067836579,-282.721313310314,1.51404318749588,"Human_SST EPYC",71," std logFC = 1.514"
"SLC27A6",0.631313648161519,-285.974084756949,-279.830316472658,1.50629111312172,"Human_SST EPYC",72," std logFC = 1.506"
"KCNB2",0.987498589190461,-279.854731750773,-273.724756788614,1.48983147414965,"Human_SST EPYC",73," std logFC = 1.49"
"MARCH4",0.836364850576329,-278.56860623281,-272.452236922707,1.48634927923899,"Human_SST EPYC",74," std logFC = 1.486"
"PKP1",0.0579643187964059,-277.091397513852,-270.988451224082,1.48233978892108,"Human_SST EPYC",75," std logFC = 1.482"
"SYNPR",0.982726355973008,-276.071659192162,-269.981958129142,1.47956573972024,"Human_SST EPYC",76," std logFC = 1.48"
"NPFFR1",0.259063985124093,-275.966539603153,-269.8899106217,1.47927948603903,"Human_SST EPYC",77," std logFC = 1.479"
"THSD4",0.759341846304508,-274.766353183903,-268.702627607285,1.47600735512989,"Human_SST EPYC",78," std logFC = 1.476"
"ANKRD34B",0.358919027535324,-274.197053938291,-268.14606738745,1.47445274494037,"Human_SST EPYC",79," std logFC = 1.474"
"PTPRT",1.04605499262434,-272.143986210758,-266.105578442125,1.46883288822796,"Human_SST EPYC",80," std logFC = 1.469"
"GRK5",0.704975256065688,-268.264403423814,-262.23841817518,1.45815509491109,"Human_SST EPYC",81," std logFC = 1.458"
"COL24A1",0.69643147235986,-267.40519384517,-261.391478689127,1.45577985737937,"Human_SST EPYC",82," std logFC = 1.456"
"GCH1",0.337699158836113,-264.875742781426,-258.874148985915,1.44876506717941,"Human_SST EPYC",83," std logFC = 1.449"
"DACH2",0.727829162180089,-264.765282024521,-258.775664420058,1.44845796990064,"Human_SST EPYC",84," std logFC = 1.448"
"KLF5",0.409678126988641,-262.054294683134,-256.076511536318,1.44090081932064,"Human_SST EPYC",85," std logFC = 1.441"
"SP9",0.230723601473948,-262.038895903856,-256.072808796802,1.4408577821708,"Human_SST EPYC",86," std logFC = 1.441"
"PWRN1",0.863393176937608,-260.578287185857,-254.623760901204,1.43676984007941,"Human_SST EPYC",87," std logFC = 1.437"
"GRIN2D",0.486123642655312,-259.939776539527,-253.996678950698,1.43497917747864,"Human_SST EPYC",88," std logFC = 1.435"
"IGF2BP3",0.51317628667392,-257.695792476579,-251.763994443004,1.42866853013814,"Human_SST EPYC",89," std logFC = 1.429"
"WIPF3",0.78964716740833,-256.491885802909,-250.571261069932,1.425271497825,"Human_SST EPYC",90," std logFC = 1.425"
"CDH7",0.671552514936451,-251.351326230432,-245.441751333642,1.41067585766445,"Human_SST EPYC",91," std logFC = 1.411"
"DCHS2",0.590242485588328,-244.451350782106,-238.552704955848,1.39084753055238,"Human_SST EPYC",92," std logFC = 1.391"
"PWRN3",0.334641706005558,-242.516436628922,-236.628601718768,1.38523700082559,"Human_SST EPYC",93," std logFC = 1.385"
"TOX",1.0146985270426,-241.051914563029,-235.174774941992,1.38097549814386,"Human_SST EPYC",94," std logFC = 1.381"
"HS3ST2",0.461731236906251,-236.267327228559,-230.400769716852,1.36696193869968,"Human_SST EPYC",95," std logFC = 1.367"
"RAB3B",0.623381227754314,-227.72032568291,-221.864239471071,1.34156970582266,"Human_SST EPYC",96," std logFC = 1.342"
"GRM4",0.44528981690806,-225.179789054524,-219.334065629721,1.33393019016316,"Human_SST EPYC",97," std logFC = 1.334"
"AC103794",0.118400758153295,-221.696146319646,-215.860679395009,1.32338403136424,"Human_SST EPYC",98," std logFC = 1.323"
"ADAMTS12",0.256862050677216,-220.458314164095,-214.632999610923,1.31961668820286,"Human_SST EPYC",99," std logFC = 1.32"
"NTSR1",0.197394644428027,-216.228611050766,-210.413346833447,1.30666276832254,"Human_SST EPYC",100," std logFC = 1.307"
"RXFP2",0.370206671402339,-6550.25938339956,-6539.83894899626,2.46043489512455,"Human_RXFP2 RSPO2",1," std logFC = 2.46"
"CYP1B1-AS1",0.803259847579014,-3935.0328189047,-3925.30553168196,1.87903792451392,"Human_RXFP2 RSPO2",2," std logFC = 1.879"
"AC100818",0.371471328820262,-3841.15609890757,-3831.83427679294,1.85549721661253,"Human_RXFP2 RSPO2",3," std logFC = 1.855"
"AP005328",0.609215918862216,-3588.75416588318,-3579.72002584099,1.79091952533827,"Human_RXFP2 RSPO2",4," std logFC = 1.791"
"AC124254",0.542993937148922,-3540.69332909185,-3531.88233260098,1.7783986024378,"Human_RXFP2 RSPO2",5," std logFC = 1.778"
"GALR1",0.401278530228022,-3105.37101523832,-3096.74234030424,1.66133431027924,"Human_RXFP2 RSPO2",6," std logFC = 1.661"
"ITGA4",0.285988355838069,-2632.42693076922,-2623.95240651497,1.5254124879059,"Human_RXFP2 RSPO2",7," std logFC = 1.525"
"AC116345",0.210694115077152,-2589.83050285537,-2581.48950999374,1.51264357916741,"Human_RXFP2 RSPO2",8," std logFC = 1.513"
"SLC22A10",0.76873998531858,-2557.35099080216,-2549.12778097619,1.50284254708699,"Human_RXFP2 RSPO2",9," std logFC = 1.503"
"SH3RF2",0.396417415318321,-2539.39647425326,-2531.27862494295,1.4974000610589,"Human_RXFP2 RSPO2",10," std logFC = 1.497"
"MLIP",0.818982460528344,-2436.16726714795,-2428.14472801744,1.46575894730109,"Human_RXFP2 RSPO2",11," std logFC = 1.466"
"IL31RA",0.149512854642051,-2426.56099845037,-2418.62547069685,1.46278337212393,"Human_RXFP2 RSPO2",12," std logFC = 1.463"
"CNGB1",0.541698523274989,-2279.04518264658,-2271.18969760074,1.41638612675352,"Human_RXFP2 RSPO2",13," std logFC = 1.416"
"RSPO2",0.52929766751999,-2195.17725274898,-2187.39587567529,1.38938612529845,"Human_RXFP2 RSPO2",14," std logFC = 1.389"
"CBLN2",0.637413411312786,-2153.56056136103,-2145.84817715882,1.37581034539912,"Human_RXFP2 RSPO2",15," std logFC = 1.376"
"AL596451",0.433176327234838,-2119.07707601982,-2111.42923033876,1.36446866346593,"Human_RXFP2 RSPO2",16," std logFC = 1.364"
"SEMA3D",0.744249649199392,-2110.16912607693,-2102.58190501768,1.36152486876869,"Human_RXFP2 RSPO2",17," std logFC = 1.362"
"AC020704",0.354026642011849,-2072.79576607784,-2065.26570343243,1.34911048014236,"Human_RXFP2 RSPO2",18," std logFC = 1.349"
"CHRM3-AS2",0.401653293459197,-2007.4074792234,-1999.93148379926,1.32713598307582,"Human_RXFP2 RSPO2",19," std logFC = 1.327"
"SAMD3",0.670070763331633,-1953.63200640794,-1946.20730427819,1.3088117819782,"Human_RXFP2 RSPO2",20," std logFC = 1.309"
"AC073365",0.516320940618894,-1861.50259361347,-1854.12668164788,1.27685907730376,"Human_RXFP2 RSPO2",21," std logFC = 1.277"
"LINC02254",0.485502638793336,-1850.28998265964,-1842.96059070969,1.27292000275179,"Human_RXFP2 RSPO2",22," std logFC = 1.273"
"ZSCAN31",0.377754155830904,-1815.53208581656,-1808.24714562918,1.26063730912563,"Human_RXFP2 RSPO2",23," std logFC = 1.261"
"PALMD",0.633410990733005,-1789.37356106425,-1782.13118049129,1.25132019599272,"Human_RXFP2 RSPO2",24," std logFC = 1.251"
"LINC02153",0.134267697102915,-1789.01506931837,-1781.81351073993,1.25119206420127,"Human_RXFP2 RSPO2",25," std logFC = 1.251"
"MS4A8",0.194735895905974,-1787.8376280042,-1780.67529013892,1.25077113895121,"Human_RXFP2 RSPO2",26," std logFC = 1.251"
"FAM160A1",0.624523835157124,-1742.57623850326,-1735.45164096596,1.2344901427195,"Human_RXFP2 RSPO2",27," std logFC = 1.234"
"NDST4",0.479901475081517,-1735.34394276187,-1728.25571286873,1.23187018448844,"Human_RXFP2 RSPO2",28," std logFC = 1.232"
"AC015468",0.122665048139531,-1723.57038835189,-1716.51724977856,1.22759405232315,"Human_RXFP2 RSPO2",29," std logFC = 1.228"
"AC025809",0.425687221894179,-1720.83177385177,-1713.81253683012,1.22659741475959,"Human_RXFP2 RSPO2",30," std logFC = 1.227"
"STYK1",0.48979078535914,-1710.54425198164,-1703.55780478282,1.22284685715037,"Human_RXFP2 RSPO2",31," std logFC = 1.223"
"CYP1B1",0.249669389379059,-1667.93328679424,-1660.97858829373,1.20719710652085,"Human_RXFP2 RSPO2",32," std logFC = 1.207"
"FER1L6-AS2",0.453095838577151,-1660.41371126006,-1653.48978441822,1.20441581450656,"Human_RXFP2 RSPO2",33," std logFC = 1.204"
"SCHLAP1",0.421596354126047,-1645.00891616578,-1638.11484228709,1.19869928082003,"Human_RXFP2 RSPO2",34," std logFC = 1.199"
"CERKL",0.280314073562925,-1643.20824945393,-1636.34316311211,1.19802942132986,"Human_RXFP2 RSPO2",35," std logFC = 1.198"
"MIR4435-2HG",0.767422641601515,-1614.2752719975,-1607.43835653265,1.18721801527207,"Human_RXFP2 RSPO2",36," std logFC = 1.187"
"TTC6",0.481419719416708,-1609.262323549,-1602.45280705833,1.1853355040833,"Human_RXFP2 RSPO2",37," std logFC = 1.185"
"LINC01885",0.47528217208988,-1598.30024166608,-1591.5173934225,1.1812091892234,"Human_RXFP2 RSPO2",38," std logFC = 1.181"
"KIAA1211L",0.776915698170405,-1585.08728163922,-1578.33040888205,1.17621769670444,"Human_RXFP2 RSPO2",39," std logFC = 1.176"
"SLC26A4",0.565131451798542,-1581.39781201978,-1574.66625707059,1.17482038901949,"Human_RXFP2 RSPO2",40," std logFC = 1.175"
"TOX3",0.729365361204594,-1577.60371842126,-1570.89685608466,1.17338184035394,"Human_RXFP2 RSPO2",41," std logFC = 1.173"
"RGS6",0.823654655127133,-1560.0725699725,-1553.38980518748,1.1667133589041,"Human_RXFP2 RSPO2",42," std logFC = 1.167"
"SLIT3",0.783943398556541,-1536.37230240942,-1529.71306812181,1.15764134140038,"Human_RXFP2 RSPO2",43," std logFC = 1.158"
"CHRM3",0.82029615001907,-1519.57664832962,-1512.94040356023,1.15117188865058,"Human_RXFP2 RSPO2",44," std logFC = 1.151"
"CRYM",0.466127201355192,-1505.95954968171,-1499.34577776817,1.145901730312,"Human_RXFP2 RSPO2",45," std logFC = 1.146"
"WDR86",0.37438107157264,-1492.51439353093,-1485.92260052412,1.14067578957174,"Human_RXFP2 RSPO2",46," std logFC = 1.141"
"ADCYAP1",0.186634108273929,-1488.75684592651,-1482.18655912491,1.13921127591408,"Human_RXFP2 RSPO2",47," std logFC = 1.139"
"SYT7",0.576498463915304,-1486.22492312931,-1479.67568973691,1.13822345844932,"Human_RXFP2 RSPO2",48," std logFC = 1.138"
"GLRA3",0.625074911063998,-1485.94108060115,-1479.41246649596,1.13811266864745,"Human_RXFP2 RSPO2",49," std logFC = 1.138"
"LRMP",0.614246298228024,-1478.99801785241,-1472.48960645453,1.13539949279001,"Human_RXFP2 RSPO2",50," std logFC = 1.135"
"TESPA1",0.328319836333892,-1476.27087815177,-1469.78226938119,1.13433213322895,"Human_RXFP2 RSPO2",51," std logFC = 1.134"
"NWD2",0.608338197287983,-1470.23582164517,-1463.76663096044,1.13196675771238,"Human_RXFP2 RSPO2",52," std logFC = 1.132"
"AC011287",0.77434398648226,-1460.56463945056,-1454.1144969608,1.12816655912074,"Human_RXFP2 RSPO2",53," std logFC = 1.128"
"HGF",0.290840727203398,-1444.39389190161,-1437.96244154487,1.12178548273298,"Human_RXFP2 RSPO2",54," std logFC = 1.122"
"AC090579",0.5845331500833,-1414.0815618471,-1407.66846062903,1.1097314122514,"Human_RXFP2 RSPO2",55," std logFC = 1.11"
"NCALD",0.75284865218477,-1411.45411277721,-1405.05903006463,1.10868078440694,"Human_RXFP2 RSPO2",56," std logFC = 1.109"
